,nodes,graph_id
22880,t1104,16
22881,t1105,16
22882,t1106,16
22883,t1107,16
22884,t1108,16
22885,t1109,16
22886,t1110,16
22887,t1111,16
22888,t1112,16
22889,t1113,16
22890,t1114,16
22891,t1115,16
22892,t1116,16
22893,t1117,16
22894,t1118,16
22895,t1119,16
22896,t1120,16
22897,t1121,16
22898,t1122,16
22899,t1123,16
22900,t1124,16
22901,t1125,16
22902,t1126,16
22903,t1127,16
22904,t1128,16
22905,t1129,16
22906,t1130,16
22907,t1131,16
22908,t1132,16
22909,t1133,16
22910,t1134,16
22911,t1135,16
22912,t1136,16
22913,t1137,16
22914,t1138,16
22915,t1139,16
22916,t1140,16
22917,t1141,16
22918,t1142,16
22919,t1143,16
22920,t1144,16
22921,t1145,16
22922,t1146,16
22923,t1147,16
22924,t1148,16
22925,t1149,16
22926,t1150,16
22927,t1151,16
22928,t1152,16
22929,t1153,16
22930,t1154,16
22931,t1155,16
22932,t1156,16
22933,t1157,16
22934,t1158,16
22935,t1159,16
22936,t1160,16
22937,t1161,16
22938,t1162,16
22939,t1163,16
22940,t1164,16
22941,t1165,16
22942,t1166,16
22943,t1167,16
22944,t1168,16
22945,t1169,16
22946,t1170,16
22947,t1171,16
22948,t1172,16
22949,t1173,16
22950,t1174,16
22951,t1175,16
22952,t1176,16
22953,t1177,16
22954,t1178,16
22955,t1179,16
22956,t1180,16
22957,t1181,16
22958,t1182,16
22959,t1183,16
22960,t1184,16
22961,t1185,16
22962,t1186,16
22963,t1187,16
22964,t1188,16
22965,t1189,16
22966,t1190,16
22967,t1191,16
22968,t1192,16
22969,t1193,16
22970,t1194,16
22971,t1195,16
22972,t1196,16
22973,t1197,16
22974,t1198,16
22975,t1199,16
22976,t1200,16
22977,t1201,16
22978,t1202,16
22979,t1203,16
22980,t1204,16
22981,t1205,16
22982,t1206,16
22983,t1207,16
22984,t1208,16
22985,t1209,16
22986,t1210,16
22987,t1211,16
22988,t1212,16
22989,t1213,16
22990,t1214,16
22991,t1215,16
22992,t1216,16
22993,t1217,16
22994,t1218,16
22995,t1219,16
22996,t1220,16
22997,t1221,16
22998,t1222,16
22999,t1223,16
23000,t1224,16
23001,t1225,16
23002,t1226,16
23003,t1227,16
23004,t1228,16
23005,t1229,16
23006,t1230,16
23007,t1231,16
23008,t1232,16
23009,t1233,16
23010,t1234,16
23011,t1235,16
23012,t1236,16
23013,t1237,16
23014,t1238,16
23015,t1239,16
23016,t1240,16
23017,t1241,16
23018,t1242,16
23019,t1243,16
23020,t1244,16
23021,t1245,16
23022,t1246,16
23023,t1247,16
23024,t1248,16
23025,t1249,16
23026,t1250,16
23027,t1251,16
23028,t1252,16
23029,t1253,16
23030,t1254,16
23031,t1255,16
23032,t1256,16
23033,t1257,16
23034,t1258,16
23035,t1259,16
23036,t1260,16
23037,t1261,16
23038,t1262,16
23039,t1263,16
23040,t1264,16
23041,t1265,16
23042,t1266,16
23043,t1267,16
23044,t1268,16
23045,t1269,16
23046,t1270,16
23047,t1271,16
23048,t1272,16
23049,t1273,16
23050,t1274,16
23051,t1275,16
23052,t1276,16
23053,t1277,16
23054,t1278,16
23055,t1279,16
23056,t1280,16
23057,t1281,16
23058,t1282,16
23059,t1283,16
23060,t1284,16
23061,t1285,16
23062,t1286,16
23063,t1287,16
23064,t1288,16
23065,t1289,16
23066,t1290,16
23067,t1291,16
23068,t1292,16
23069,t1293,16
23070,t1294,16
23071,t1295,16
23072,t1296,16
23073,t1297,16
23074,t1298,16
23075,t1299,16
23076,t1300,16
23077,t1301,16
23078,t1302,16
23079,t1303,16
23080,t1304,16
23081,t1305,16
23082,t1306,16
23083,t1307,16
23084,t1308,16
23085,t1309,16
23086,t1310,16
23087,t1311,16
23088,t1312,16
23089,t1313,16
23090,t1314,16
23091,t1315,16
23092,t1316,16
23093,t1317,16
23094,t1318,16
23095,t1319,16
23096,t1320,16
23097,t1321,16
23098,t1322,16
23099,t1323,16
23100,t1324,16
23101,t1325,16
23102,t1326,16
23103,t1327,16
23104,t1328,16
23105,t1329,16
23106,t1330,16
23107,t1331,16
23108,t1332,16
23109,t1333,16
23110,t1334,16
23111,t1335,16
23112,t1336,16
23113,t1337,16
23114,t1338,16
23115,t1339,16
23116,t1340,16
23117,t1341,16
23118,t1342,16
23119,t1343,16
23120,t1344,16
23121,t1345,16
23122,t1346,16
23123,t1347,16
23124,t1348,16
23125,t1349,16
23126,t1350,16
23127,t1351,16
23128,t1352,16
23129,t1353,16
23130,t1354,16
23131,t1355,16
23132,t1356,16
23133,t1357,16
23134,t1358,16
23135,t1359,16
23136,t1360,16
23137,t1361,16
23138,t1362,16
23139,t1363,16
23140,t1364,16
23141,t1365,16
23142,t1366,16
23143,t1367,16
23144,t1368,16
23145,t1369,16
23146,t1370,16
23147,t1371,16
23148,t1372,16
23149,t1373,16
23150,t1374,16
23151,t1375,16
23152,t1376,16
23153,t1377,16
23154,t1378,16
23155,t1379,16
23156,t1380,16
23157,t1381,16
23158,t1382,16
23159,t1383,16
23160,t1384,16
23161,t1385,16
23162,t1386,16
23163,t1387,16
23164,t1388,16
23165,t1389,16
23166,t1390,16
23167,t1391,16
23168,t1392,16
23169,t1393,16
23170,t1394,16
23171,t1395,16
23172,t1396,16
23173,t1397,16
23174,t1398,16
23175,t1399,16
23176,t1400,16
23177,t1401,16
23178,t1402,16
23179,t1403,16
23180,t1404,16
23181,t1405,16
23182,t1406,16
23183,t1407,16
23184,t1408,16
23185,t1409,16
23186,t1410,16
23187,t1411,16
23188,t1412,16
23189,t1413,16
23190,t1414,16
23191,t1415,16
23192,t1416,16
23193,t1417,16
23194,t1418,16
23195,t1419,16
23196,t1420,16
23197,t1421,16
23198,t1422,16
23199,t1423,16
23200,t1424,16
23201,t1425,16
23202,t1426,16
23203,t1427,16
23204,t1428,16
23205,t1429,16
23206,t1430,16
23207,t1431,16
23208,t1432,16
23209,t1433,16
23210,t1434,16
23211,t1435,16
23212,t1436,16
23213,t1437,16
23214,t1438,16
23215,t1439,16
23216,t1440,16
23217,t1441,16
23218,t1442,16
23219,t1443,16
23220,t1444,16
23221,t1445,16
23222,t1446,16
23223,t1447,16
23224,t1448,16
23225,t1449,16
23226,t1450,16
23227,t1451,16
23228,t1452,16
23229,t1453,16
23230,t1454,16
23231,t1455,16
23232,t1456,16
23233,t1457,16
23234,t1458,16
23235,t1459,16
23236,t1460,16
23237,t1461,16
23238,t1462,16
23239,t1463,16
23240,t1464,16
23241,t1465,16
23242,t1466,16
23243,t1467,16
23244,t1468,16
23245,t1469,16
23246,t1470,16
23247,t1471,16
23248,t1472,16
23249,t1473,16
23250,t1474,16
23251,t1475,16
23252,t1476,16
23253,t1477,16
23254,t1478,16
23255,t1479,16
23256,t1480,16
23257,t1481,16
23258,t1482,16
23259,t1483,16
23260,t1484,16
23261,t1485,16
23262,t1486,16
23263,t1487,16
23264,t1488,16
23265,t1489,16
23266,t1490,16
23267,t1491,16
23268,t1492,16
23269,t1493,16
23270,t1494,16
23271,t1495,16
23272,t1496,16
23273,t1497,16
23274,t1498,16
23275,t1499,16
23276,t1500,16
23277,t1501,16
23278,t1502,16
23279,t1503,16
23280,t1504,16
23281,t1505,16
23282,t1506,16
23283,t1507,16
23284,t1508,16
23285,t1509,16
23286,t1510,16
23287,t1511,16
23288,t1512,16
23289,t1513,16
23290,t1514,16
23291,t1515,16
23292,t1516,16
23293,t1517,16
23294,t1518,16
23295,t1519,16
23296,t1520,16
23297,t1521,16
23298,t1522,16
23299,t1523,16
23300,t1524,16
23301,t1525,16
23302,t1526,16
23303,t1527,16
23304,t1528,16
23305,t1529,16
23306,t1530,16
23307,t1531,16
23308,t1532,16
23309,t1533,16
23310,t1534,16
23311,t1535,16
23312,t1536,16
23313,t1537,16
23314,t1538,16
23315,t1539,16
23316,t1540,16
23317,t1541,16
23318,t1542,16
23319,t1543,16
23320,t1544,16
23321,t1545,16
23322,t1546,16
23323,t1547,16
23324,t1548,16
23325,t1549,16
23326,t1550,16
23327,t1551,16
23328,t1552,16
23329,t1553,16
23330,t1554,16
23331,t1555,16
23332,t1556,16
23333,t1557,16
23334,t1558,16
23335,t1559,16
23336,t1560,16
23337,t1561,16
23338,t1562,16
23339,t1563,16
23340,t1564,16
23341,t1565,16
23342,t1566,16
23343,t1567,16
23344,t1568,16
23345,t1569,16
23346,t1570,16
23347,t1571,16
23348,t1572,16
23349,t1573,16
23350,t1574,16
23351,t1575,16
23352,t1576,16
23353,t1577,16
23354,t1578,16
23355,t1579,16
23356,t1580,16
23357,t1581,16
23358,t1582,16
23359,t1583,16
23360,t1584,16
23361,t1585,16
23362,t1586,16
23363,t1587,16
23364,t1588,16
23365,t1589,16
23366,t1590,16
23367,t1591,16
23368,t1592,16
23369,t1593,16
23370,t1594,16
23371,t1595,16
23372,t1596,16
23373,t1597,16
23374,t1598,16
23375,t1599,16
23376,t1600,16
23377,t1601,16
23378,t1602,16
23379,t1603,16
23380,t1604,16
23381,t1605,16
23382,t1606,16
23383,t1607,16
23384,t1608,16
23385,t1609,16
23386,t1610,16
23387,t1611,16
23388,t1612,16
23389,t1613,16
23390,t1614,16
23391,t1615,16
23392,t1616,16
23393,t1617,16
23394,t1618,16
23395,t1619,16
23396,t1620,16
23397,t1621,16
23398,t1622,16
23399,t1623,16
23400,t1624,16
23401,t1625,16
23402,t1626,16
23403,t1627,16
23404,t1628,16
23405,t1629,16
23406,t1630,16
23407,t1631,16
23408,t1632,16
23409,t1633,16
23410,t1634,16
23411,t1635,16
23412,t1636,16
23413,t1637,16
23414,t1638,16
23415,t1639,16
23416,t1640,16
23417,t1641,16
23418,t1642,16
23419,t1643,16
23420,t1644,16
23421,t1645,16
23422,t1646,16
23423,t1647,16
23424,t1648,16
23425,t1649,16
23426,t1650,16
23427,t1651,16
23428,t1652,16
23429,t1653,16
23430,t1654,16
23431,t1655,16
23432,t1656,16
23433,t1657,16
23434,t1658,16
23435,t1659,16
23436,t1660,16
23437,t1661,16
23438,t1662,16
23439,t1663,16
23440,t1664,16
23441,t1665,16
23442,t1666,16
23443,t1667,16
23444,t1668,16
23445,t1669,16
23446,t1670,16
23447,t1671,16
23448,t1672,16
23449,t1673,16
23450,t1674,16
23451,t1675,16
23452,t1676,16
23453,t1677,16
23454,t1678,16
23455,t1679,16
23456,t1680,16
23457,t1681,16
23458,t1682,16
23459,t1683,16
23460,t1684,16
23461,t1685,16
23462,t1686,16
23463,t1687,16
23464,t1688,16
23465,t1689,16
23466,t1690,16
23467,t1691,16
23468,t1692,16
23469,t1693,16
23470,t1694,16
23471,t1695,16
23472,t1696,16
23473,t1697,16
23474,t1698,16
23475,t1699,16
23476,t1700,16
23477,t1701,16
23478,t1702,16
23479,t1703,16
23480,t1704,16
23481,t1705,16
23482,t1706,16
23483,t1707,16
23484,t1708,16
23485,t1709,16
23486,t1710,16
23487,t1711,16
23488,t1712,16
23489,t1713,16
23490,t1714,16
23491,t1715,16
23492,t1716,16
23493,t1717,16
23494,t1718,16
23495,t1719,16
23496,t1720,16
23497,t1721,16
23498,t1722,16
23499,t1723,16
23500,t1724,16
23501,t1725,16
23502,t1726,16
23503,t1727,16
23504,t1728,16
23505,t1729,16
23506,t1730,16
23507,t1731,16
23508,t1732,16
23509,t1733,16
23510,t1734,16
23511,t1735,16
23512,t1736,16
23513,t1737,16
23514,t1738,16
23515,t1739,16
23516,t1740,16
23517,t1741,16
23518,t1742,16
23519,t1743,16
23520,t1744,16
23521,t1745,16
23522,t1746,16
23523,t1747,16
23524,t1748,16
23525,t1749,16
23526,t1750,16
23527,t1751,16
23528,t1752,16
23529,t1753,16
23530,t1754,16
23531,t1755,16
23532,t1756,16
23533,t1757,16
23534,t1758,16
23535,t1759,16
23536,t1760,16
23537,t1761,16
23538,t1762,16
23539,t1763,16
23540,t1764,16
23541,t1765,16
23542,t1766,16
23543,t1767,16
23544,t1768,16
23545,t1769,16
23546,t1770,16
23547,t1771,16
23548,t1772,16
23549,t1773,16
23550,t1774,16
23551,t1775,16
23552,t1776,16
23553,t1777,16
23554,t1778,16
23555,t1779,16
23556,t1780,16
23557,t1781,16
23558,t1782,16
23559,t1783,16
23560,t1784,16
23561,t1785,16
23562,t1786,16
23563,t1787,16
23564,t1788,16
23565,t1789,16
23566,t1790,16
23567,t1791,16
23568,t1792,16
23569,t1793,16
23570,t1794,16
23571,t1795,16
23572,t1796,16
23573,t1797,16
23574,t1798,16
23575,t1799,16
23576,t1800,16
23577,t1801,16
23578,t1802,16
23579,t1803,16
23580,t1804,16
23581,t1805,16
23582,t1806,16
23583,t1807,16
23584,t1808,16
23585,t1809,16
23586,t1810,16
23587,t1811,16
23588,t1812,16
23589,t1813,16
23590,t1814,16
23591,t1815,16
23592,t1816,16
23593,t1817,16
23594,t1818,16
23595,t1819,16
23596,t1820,16
23597,t1821,16
23598,t1822,16
23599,t1823,16
23600,t1824,16
23601,t1825,16
23602,t1826,16
23603,t1827,16
23604,t1828,16
23605,t1829,16
23606,t1830,16
23607,t1831,16
23608,t1832,16
23609,t1833,16
23610,t1834,16
23611,t1835,16
23612,t1836,16
23613,t1837,16
23614,t1838,16
23615,t1839,16
23616,t1840,16
23617,t1841,16
23618,t1842,16
23619,t1843,16
23620,t1844,16
23621,t1845,16
23622,t1846,16
23623,t1847,16
23624,t1848,16
23625,t1849,16
23626,t1850,16
23627,t1851,16
23628,t1852,16
23629,t1853,16
23630,t1854,16
23631,t1855,16
23632,t1856,16
23633,t1857,16
23634,t1858,16
23635,t1859,16
23636,t1860,16
23637,t1861,16
23638,t1862,16
23639,t1863,16
23640,t1864,16
23641,t1865,16
23642,t1866,16
23643,t1867,16
23644,t1868,16
23645,t1869,16
23646,t1870,16
23647,t1871,16
23648,t1872,16
23649,t1873,16
23650,t1874,16
23651,t1875,16
23652,t1876,16
23653,t1877,16
23654,t1878,16
23655,t1879,16
23656,t1880,16
23657,t1881,16
23658,t1882,16
23659,t1883,16
23660,t1884,16
23661,t1885,16
23662,t1886,16
23663,t1887,16
23664,t1888,16
23665,t1889,16
23666,t1890,16
23667,t1891,16
23668,t1892,16
23669,t1893,16
23670,t1894,16
23671,t1895,16
23672,t1896,16
23673,t1897,16
23674,t1898,16
23675,t1899,16
23676,t1900,16
23677,t1901,16
23678,t1902,16
23679,t1903,16
23680,t1904,16
23681,t1905,16
23682,t1906,16
23683,t1907,16
23684,t1908,16
23685,t1909,16
23686,t1910,16
23687,t1911,16
23688,t1912,16
23689,t1913,16
23690,t1914,16
23691,t1915,16
23692,t1916,16
23693,t1917,16
23694,t1918,16
23695,t1919,16
23696,t1920,16
23697,t1921,16
23698,t1922,16
23699,t1923,16
23700,t1924,16
23701,t1925,16
23702,sink,16
23703,t0,17
23704,t1,17
23705,t2,17
23706,t3,17
23707,t4,17
23708,t5,17
23709,t6,17
23710,t7,17
23711,t8,17
23712,t9,17
23713,t10,17
23714,t11,17
23715,t12,17
23716,t13,17
23717,t14,17
23718,t15,17
23719,t16,17
23720,t17,17
23721,t18,17
23722,t19,17
23723,t20,17
23724,t21,17
23725,t22,17
23726,t23,17
23727,t24,17
23728,t25,17
23729,t26,17
23730,t27,17
23731,t28,17
23732,t29,17
23733,t30,17
23734,t31,17
23735,t32,17
23736,t33,17
23737,t34,17
23738,t35,17
23739,t36,17
23740,t37,17
23741,t38,17
23742,t39,17
23743,t40,17
23744,t41,17
23745,t42,17
23746,t43,17
23747,t44,17
23748,t45,17
23749,t46,17
23750,t47,17
23751,t48,17
23752,t49,17
23753,t50,17
23754,t51,17
23755,t52,17
23756,t53,17
23757,t54,17
23758,t55,17
23759,t56,17
23760,t57,17
23761,t58,17
23762,t59,17
23763,t60,17
23764,t61,17
23765,t62,17
23766,t63,17
23767,t64,17
23768,t65,17
23769,t66,17
23770,t67,17
23771,t68,17
23772,t69,17
23773,t70,17
23774,t71,17
23775,t72,17
23776,t73,17
23777,t74,17
23778,t75,17
23779,t76,17
23780,t77,17
23781,t78,17
23782,t79,17
23783,t80,17
23784,t81,17
23785,t82,17
23786,t83,17
23787,t84,17
23788,t85,17
23789,t86,17
23790,t87,17
23791,t88,17
23792,t89,17
23793,t90,17
23794,t91,17
23795,t92,17
23796,t93,17
23797,t94,17
23798,t95,17
23799,t96,17
23800,t97,17
23801,t98,17
23802,t99,17
23803,t100,17
23804,t101,17
23805,t102,17
23806,t103,17
23807,t104,17
23808,t105,17
23809,t106,17
23810,t107,17
23811,t108,17
23812,t109,17
23813,t110,17
23814,t111,17
23815,t112,17
23816,t113,17
23817,t114,17
23818,t115,17
23819,t116,17
23820,t117,17
23821,t118,17
23822,t119,17
23823,t120,17
23824,t121,17
23825,t122,17
23826,t123,17
23827,t124,17
23828,t125,17
23829,t126,17
23830,t127,17
23831,t128,17
23832,t129,17
23833,t130,17
23834,t131,17
23835,t132,17
23836,t133,17
23837,t134,17
23838,t135,17
23839,t136,17
23840,t137,17
23841,t138,17
23842,t139,17
23843,t140,17
23844,t141,17
23845,t142,17
23846,t143,17
23847,t144,17
23848,t145,17
23849,t146,17
23850,t147,17
23851,t148,17
23852,t149,17
23853,t150,17
23854,t151,17
23855,t152,17
23856,t153,17
23857,t154,17
23858,t155,17
23859,t156,17
23860,t157,17
23861,t158,17
23862,t159,17
23863,t160,17
23864,t161,17
23865,t162,17
23866,t163,17
23867,t164,17
23868,t165,17
23869,t166,17
23870,t167,17
23871,t168,17
23872,t169,17
23873,t170,17
23874,t171,17
23875,t172,17
23876,t173,17
23877,t174,17
23878,t175,17
23879,t176,17
23880,t177,17
23881,t178,17
23882,t179,17
23883,t180,17
23884,t181,17
23885,t182,17
23886,t183,17
23887,t184,17
23888,t185,17
23889,t186,17
23890,t187,17
23891,t188,17
23892,t189,17
23893,t190,17
23894,t191,17
23895,t192,17
23896,t193,17
23897,t194,17
23898,t195,17
23899,t196,17
23900,t197,17
23901,t198,17
23902,t199,17
23903,t200,17
23904,t201,17
23905,t202,17
23906,t203,17
23907,t204,17
23908,t205,17
23909,t206,17
23910,t207,17
23911,t208,17
23912,t209,17
23913,t210,17
23914,t211,17
23915,t212,17
23916,t213,17
23917,t214,17
23918,t215,17
23919,t216,17
23920,t217,17
23921,t218,17
23922,t219,17
23923,t220,17
23924,t221,17
23925,t222,17
23926,t223,17
23927,t224,17
23928,t225,17
23929,t226,17
23930,t227,17
23931,t228,17
23932,t229,17
23933,t230,17
23934,t231,17
23935,t232,17
23936,t233,17
23937,t234,17
23938,t235,17
23939,t236,17
23940,t237,17
23941,t238,17
23942,t239,17
23943,t240,17
23944,t241,17
23945,t242,17
23946,t243,17
23947,t244,17
23948,t245,17
23949,t246,17
23950,t247,17
23951,t248,17
23952,t249,17
23953,t250,17
23954,t251,17
23955,t252,17
23956,t253,17
23957,t254,17
23958,t255,17
23959,t256,17
23960,t257,17
23961,t258,17
23962,t259,17
23963,t260,17
23964,t261,17
23965,t262,17
23966,t263,17
23967,t264,17
23968,t265,17
23969,t266,17
23970,t267,17
23971,t268,17
23972,t269,17
23973,t270,17
23974,t271,17
23975,t272,17
23976,t273,17
23977,t274,17
23978,t275,17
23979,t276,17
23980,t277,17
23981,t278,17
23982,t279,17
23983,t280,17
23984,t281,17
23985,t282,17
23986,t283,17
23987,t284,17
23988,t285,17
23989,t286,17
23990,t287,17
23991,t288,17
23992,t289,17
23993,t290,17
23994,t291,17
23995,t292,17
23996,t293,17
23997,t294,17
23998,t295,17
23999,t296,17
24000,t297,17
24001,t298,17
24002,t299,17
24003,t300,17
24004,t301,17
24005,t302,17
24006,t303,17
24007,t304,17
24008,t305,17
24009,t306,17
24010,t307,17
24011,t308,17
24012,t309,17
24013,t310,17
24014,t311,17
24015,t312,17
24016,t313,17
24017,t314,17
24018,t315,17
24019,t316,17
24020,t317,17
24021,t318,17
24022,t319,17
24023,t320,17
24024,t321,17
24025,t322,17
24026,t323,17
24027,t324,17
24028,t325,17
24029,t326,17
24030,t327,17
24031,t328,17
24032,t329,17
24033,t330,17
24034,t331,17
24035,t332,17
24036,t333,17
24037,t334,17
24038,t335,17
24039,t336,17
24040,t337,17
24041,t338,17
24042,t339,17
24043,t340,17
24044,t341,17
24045,t342,17
24046,t343,17
24047,t344,17
24048,t345,17
24049,t346,17
24050,t347,17
24051,t348,17
24052,t349,17
24053,t350,17
24054,t351,17
24055,t352,17
24056,t353,17
24057,t354,17
24058,t355,17
24059,t356,17
24060,t357,17
24061,t358,17
24062,t359,17
24063,t360,17
24064,t361,17
24065,t362,17
24066,t363,17
24067,t364,17
24068,t365,17
24069,t366,17
24070,t367,17
24071,t368,17
24072,t369,17
24073,t370,17
24074,t371,17
24075,t372,17
24076,t373,17
24077,t374,17
24078,t375,17
24079,t376,17
24080,t377,17
24081,t378,17
24082,t379,17
24083,t380,17
24084,t381,17
24085,t382,17
24086,t383,17
24087,t384,17
24088,t385,17
24089,t386,17
24090,t387,17
24091,t388,17
24092,t389,17
24093,t390,17
24094,t391,17
24095,t392,17
24096,t393,17
24097,t394,17
24098,t395,17
24099,t396,17
24100,t397,17
24101,t398,17
24102,t399,17
24103,t400,17
24104,t401,17
24105,t402,17
24106,t403,17
24107,t404,17
24108,t405,17
24109,t406,17
24110,t407,17
24111,t408,17
24112,t409,17
24113,t410,17
24114,t411,17
24115,t412,17
24116,t413,17
24117,t414,17
24118,t415,17
24119,t416,17
24120,t417,17
24121,t418,17
24122,t419,17
24123,t420,17
24124,t421,17
24125,t422,17
24126,t423,17
24127,t424,17
24128,t425,17
24129,t426,17
24130,t427,17
24131,t428,17
24132,t429,17
24133,t430,17
24134,t431,17
24135,t432,17
24136,t433,17
24137,t434,17
24138,t435,17
24139,t436,17
24140,t437,17
24141,t438,17
24142,t439,17
24143,t440,17
24144,t441,17
24145,t442,17
24146,t443,17
24147,t444,17
24148,t445,17
24149,t446,17
24150,t447,17
24151,t448,17
24152,t449,17
24153,t450,17
24154,t451,17
24155,t452,17
24156,t453,17
24157,t454,17
24158,t455,17
24159,t456,17
24160,t457,17
24161,t458,17
24162,t459,17
24163,t460,17
24164,t461,17
24165,t462,17
24166,t463,17
24167,t464,17
24168,t465,17
24169,t466,17
24170,t467,17
24171,t468,17
24172,t469,17
24173,t470,17
24174,t471,17
24175,t472,17
24176,t473,17
24177,t474,17
24178,t475,17
24179,t476,17
24180,t477,17
24181,t478,17
24182,t479,17
24183,t480,17
24184,t481,17
24185,t482,17
24186,t483,17
24187,t484,17
24188,t485,17
24189,t486,17
24190,t487,17
24191,t488,17
24192,t489,17
24193,t490,17
24194,t491,17
24195,t492,17
24196,t493,17
24197,t494,17
24198,t495,17
24199,t496,17
24200,t497,17
24201,t498,17
24202,t499,17
24203,t500,17
24204,t501,17
24205,t502,17
24206,t503,17
24207,t504,17
24208,t505,17
24209,t506,17
24210,t507,17
24211,t508,17
24212,t509,17
24213,t510,17
24214,t511,17
24215,t512,17
24216,t513,17
24217,t514,17
24218,t515,17
24219,t516,17
24220,t517,17
24221,t518,17
24222,t519,17
24223,t520,17
24224,t521,17
24225,t522,17
24226,t523,17
24227,t524,17
24228,t525,17
24229,t526,17
24230,t527,17
24231,t528,17
24232,t529,17
24233,t530,17
24234,t531,17
24235,t532,17
24236,t533,17
24237,t534,17
24238,t535,17
24239,t536,17
24240,t537,17
24241,t538,17
24242,t539,17
24243,t540,17
24244,t541,17
24245,t542,17
24246,t543,17
24247,t544,17
24248,t545,17
24249,t546,17
24250,t547,17
24251,t548,17
24252,t549,17
24253,t550,17
24254,t551,17
24255,t552,17
24256,t553,17
24257,t554,17
24258,t555,17
24259,t556,17
24260,t557,17
24261,t558,17
24262,t559,17
24263,t560,17
24264,t561,17
24265,t562,17
24266,t563,17
24267,t564,17
24268,t565,17
24269,t566,17
24270,t567,17
24271,t568,17
24272,t569,17
24273,t570,17
24274,t571,17
24275,t572,17
24276,t573,17
24277,t574,17
24278,t575,17
24279,t576,17
24280,t577,17
24281,t578,17
24282,t579,17
24283,t580,17
24284,t581,17
24285,t582,17
24286,t583,17
24287,t584,17
24288,t585,17
24289,t586,17
24290,t587,17
24291,t588,17
24292,t589,17
24293,t590,17
24294,t591,17
24295,t592,17
24296,t593,17
24297,t594,17
24298,t595,17
24299,t596,17
24300,t597,17
24301,t598,17
24302,t599,17
24303,t600,17
24304,t601,17
24305,t602,17
24306,t603,17
24307,t604,17
24308,t605,17
24309,t606,17
24310,t607,17
24311,t608,17
24312,t609,17
24313,t610,17
24314,t611,17
24315,t612,17
24316,t613,17
24317,t614,17
24318,t615,17
24319,t616,17
24320,t617,17
24321,t618,17
24322,t619,17
24323,t620,17
24324,t621,17
24325,t622,17
24326,t623,17
24327,t624,17
24328,t625,17
24329,t626,17
24330,t627,17
24331,t628,17
24332,t629,17
24333,t630,17
24334,t631,17
24335,t632,17
24336,t633,17
24337,t634,17
24338,t635,17
24339,t636,17
24340,t637,17
24341,t638,17
24342,t639,17
24343,t640,17
24344,t641,17
24345,t642,17
24346,t643,17
24347,t644,17
24348,t645,17
24349,t646,17
24350,t647,17
24351,t648,17
24352,t649,17
24353,t650,17
24354,t651,17
24355,t652,17
24356,t653,17
24357,t654,17
24358,t655,17
24359,t656,17
24360,t657,17
24361,t658,17
24362,t659,17
24363,t660,17
24364,t661,17
24365,t662,17
24366,t663,17
24367,t664,17
24368,t665,17
24369,t666,17
24370,t667,17
24371,t668,17
24372,t669,17
24373,t670,17
24374,t671,17
24375,t672,17
24376,t673,17
24377,t674,17
24378,t675,17
24379,t676,17
24380,t677,17
24381,t678,17
24382,t679,17
24383,t680,17
24384,t681,17
24385,t682,17
24386,t683,17
24387,t684,17
24388,t685,17
24389,t686,17
24390,t687,17
24391,t688,17
24392,t689,17
24393,t690,17
24394,t691,17
24395,t692,17
24396,t693,17
24397,t694,17
24398,t695,17
24399,t696,17
24400,t697,17
24401,t698,17
24402,t699,17
24403,t700,17
24404,t701,17
24405,t702,17
24406,t703,17
24407,t704,17
24408,t705,17
24409,t706,17
24410,t707,17
24411,t708,17
24412,t709,17
24413,t710,17
24414,t711,17
24415,t712,17
24416,t713,17
24417,t714,17
24418,t715,17
24419,t716,17
24420,t717,17
24421,t718,17
24422,t719,17
24423,t720,17
24424,t721,17
24425,t722,17
24426,t723,17
24427,t724,17
24428,t725,17
24429,t726,17
24430,t727,17
24431,t728,17
24432,t729,17
24433,t730,17
24434,t731,17
24435,t732,17
24436,t733,17
24437,t734,17
24438,t735,17
24439,t736,17
24440,t737,17
24441,t738,17
24442,t739,17
24443,t740,17
24444,t741,17
24445,t742,17
24446,t743,17
24447,t744,17
24448,t745,17
24449,t746,17
24450,t747,17
24451,t748,17
24452,t749,17
24453,t750,17
24454,t751,17
24455,t752,17
24456,t753,17
24457,t754,17
24458,t755,17
24459,t756,17
24460,t757,17
24461,t758,17
24462,t759,17
24463,t760,17
24464,t761,17
24465,t762,17
24466,t763,17
24467,t764,17
24468,t765,17
24469,t766,17
24470,t767,17
24471,t768,17
24472,t769,17
24473,t770,17
24474,t771,17
24475,t772,17
24476,t773,17
24477,t774,17
24478,t775,17
24479,t776,17
24480,t777,17
24481,t778,17
24482,t779,17
24483,t780,17
24484,t781,17
24485,t782,17
24486,t783,17
24487,t784,17
24488,t785,17
24489,t786,17
24490,t787,17
24491,t788,17
24492,t789,17
24493,t790,17
24494,t791,17
24495,t792,17
24496,t793,17
24497,t794,17
24498,t795,17
24499,t796,17
24500,t797,17
24501,t798,17
24502,t799,17
24503,t800,17
24504,t801,17
24505,t802,17
24506,t803,17
24507,t804,17
24508,t805,17
24509,t806,17
24510,t807,17
24511,t808,17
24512,t809,17
24513,t810,17
24514,t811,17
24515,t812,17
24516,t813,17
24517,t814,17
24518,t815,17
24519,t816,17
24520,t817,17
24521,t818,17
24522,t819,17
24523,t820,17
24524,t821,17
24525,t822,17
